CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
15590.0,383,5,1496.6,4,2,2,422,8,Silver,3,yellow
15591.0,583,3,217.9,4,3,4,434,11,Platinum,1,green
15592.0,47,1,388.58,2,4,3,243,9,Gold,2,blue
15593.0,71,1,199.8,2,4,4,244,10,Gold,1,green
15594.0,16,5,1771.78,1,2,2,122,5,Bronze,2,blue
15595.0,488,1,357.6,4,4,3,443,11,Platinum,1,green
15596.0,101,9,3130.04,3,1,1,311,5,Bronze,3,yellow
15597.0,36,2,563.37,2,3,3,233,8,Silver,2,blue
15598.0,54,2,548.02,2,3,3,233,8,Silver,2,blue
15599.0,27,3,1250.06,2,3,2,232,7,Silver,2,blue
15600.0,429,4,1199.31,4,2,2,422,8,Silver,3,yellow
15601.0,12,30,14960.12,1,1,1,111,3,Bronze,0,red
15602.0,9,16,3230.51,1,1,1,111,3,Bronze,0,red
15603.0,79,2,88.48,2,3,4,234,9,Gold,1,green
15604.0,53,1,216.39,2,4,4,244,10,Gold,1,green
15605.0,37,9,1936.8,2,1,2,212,5,Bronze,0,red
15606.0,62,17,5230.99,2,1,1,211,4,Bronze,0,red
15607.0,337,9,1708.97,3,1,2,312,6,Silver,3,yellow
15608.0,29,5,1785.98,2,2,2,222,6,Silver,2,blue
15609.0,185,1,298.48,3,4,4,344,11,Platinum,1,green
15610.0,52,1,112.46000000000001,2,4,4,244,10,Gold,1,green
15611.0,10,26,2997.28,1,1,1,111,3,Bronze,0,red
15612.0,37,2,195.15,2,3,4,234,9,Gold,2,blue
15613.0,611,1,433.71999999999997,4,4,3,443,11,Platinum,1,green
15614.0,438,4,3147.36,4,2,1,421,7,Silver,3,yellow
15615.0,11,47,21373.97,1,1,1,111,3,Bronze,0,red
15616.0,439,1,317.11,4,4,4,444,12,Platinum,1,green
15617.0,397,3,828.5500000000001,4,3,3,433,10,Gold,3,yellow
15618.0,33,4,776.851,2,2,3,223,7,Silver,2,blue
15619.0,11,1,336.40000000000003,1,4,3,143,8,Silver,2,blue
15620.0,57,4,1942.36,2,2,2,222,6,Silver,3,yellow
15621.0,5,4,1293.03,1,2,2,122,5,Bronze,2,blue
15622.0,44,17,7852.61,2,1,1,211,4,Bronze,0,red
15623.0,142,8,2437.05,3,1,1,311,5,Bronze,3,yellow
15624.0,117,4,588.13,3,2,3,323,8,Silver,3,yellow
15625.0,104,9,3236.4,3,1,1,311,5,Bronze,3,yellow
15626.0,75,3,1067.52,2,3,2,232,7,Silver,3,yellow
15627.0,458,2,566.9,4,3,3,433,10,Gold,1,green
15628.0,5,17,5652.26,1,1,1,111,3,Bronze,0,red
15629.0,451,4,2240.9,4,2,1,421,7,Silver,3,yellow
15630.0,46,3,1481.4,2,3,2,232,7,Silver,2,blue
15631.0,643,1,596.67,4,4,3,443,11,Platinum,1,green
15632.0,16,8,3285.31,1,1,1,111,3,Bronze,0,red
15633.0,510,13,4352.46,4,1,1,411,6,Silver,3,yellow
15634.0,18,2,554.65,1,3,3,133,7,Silver,2,blue
15635.0,396,1,100.35,4,4,4,444,12,Platinum,1,green
15636.0,90,4,1444.58,2,2,2,222,6,Silver,3,yellow
15637.0,53,5,797.59,2,2,3,223,7,Silver,2,blue
15638.0,379,6,2265.2,3,2,1,321,6,Silver,3,yellow
15639.0,135,3,1065.08,3,3,2,332,8,Silver,3,yellow
15640.0,5,29,23957.58,1,1,1,111,3,Bronze,0,red
15641.0,106,12,5345.55,3,1,1,311,5,Bronze,0,red
15642.0,730,1,105.78000000000002,4,4,4,444,12,Platinum,1,green
15643.0,192,3,664.0,3,3,3,333,9,Gold,3,yellow
15644.0,167,4,813.0,3,2,3,323,8,Silver,3,yellow
15645.0,19,3,1055.17,1,3,2,132,6,Silver,2,blue
15646.0,158,5,974.61,3,2,2,322,7,Silver,3,yellow
15647.0,416,1,169.0,4,4,4,444,12,Platinum,1,green
15648.0,205,2,657.35,3,3,3,333,9,Gold,1,green
15649.0,337,4,2170.35,3,2,2,322,7,Silver,3,yellow
15650.0,522,2,553.88,4,3,3,433,10,Gold,1,green
15651.0,37,5,1259.06,2,2,2,222,6,Silver,2,blue
15652.0,92,5,1420.34,2,2,2,222,6,Silver,3,yellow
15653.0,93,2,877.4399999999999,2,3,2,232,7,Silver,3,yellow
15654.0,10,2,922.53,1,3,2,132,6,Silver,2,blue
15655.0,244,1,560.67,3,4,3,343,10,Gold,1,green
15656.0,46,4,748.5,2,2,3,223,7,Silver,2,blue
15657.0,23,1,30.0,1,4,4,144,9,Gold,1,green
15658.0,191,8,2423.4700000000003,3,1,1,311,5,Bronze,3,yellow
15659.0,44,3,532.49,2,3,3,233,8,Silver,2,blue
15660.0,26,15,2812.99,1,1,1,111,3,Bronze,0,red
15661.0,318,8,1215.95,3,1,2,312,6,Silver,3,yellow
15662.0,662,2,283.73,4,3,4,434,11,Platinum,1,green
15663.0,107,1,138.14,3,4,4,344,11,Platinum,1,green
15664.0,51,4,1254.03,2,2,2,222,6,Silver,2,blue
15665.0,169,5,4015.12,3,2,1,321,6,Silver,3,yellow
15666.0,473,2,632.9399999999999,4,3,3,433,10,Gold,1,green
15667.0,40,1,301.32,2,4,4,244,10,Gold,2,blue
15668.0,218,1,76.32000000000001,3,4,4,344,11,Platinum,1,green
15669.0,41,4,684.34,2,2,3,223,7,Silver,2,blue
15670.0,297,2,325.2,3,3,4,334,10,Gold,1,green
15671.0,19,7,2657.13,1,2,1,121,4,Bronze,0,red
15672.0,726,1,45.300000000000004,4,4,4,444,12,Platinum,1,green
15673.0,89,9,6414.79,2,1,1,211,4,Bronze,0,red
15674.0,74,13,6948.2300000000005,2,1,1,211,4,Bronze,0,red
15675.0,82,4,542.04,2,2,3,223,7,Silver,3,yellow
15676.0,19,3,3435.76,1,3,1,131,5,Bronze,2,blue
15677.0,50,3,1305.63,2,3,2,232,7,Silver,2,blue
15678.0,53,3,1893.89,2,3,2,232,7,Silver,3,yellow
15679.0,25,4,781.28,1,2,3,123,6,Silver,2,blue
15680.0,10,10,4507.58,1,1,1,111,3,Bronze,0,red
15681.0,26,14,2989.7,1,1,1,111,3,Bronze,0,red
15682.0,600,2,318.24,4,3,4,434,11,Platinum,1,green
15683.0,118,2,524.54,3,3,3,333,9,Gold,1,green
15684.0,548,3,173.95,4,3,4,434,11,Platinum,1,green
15685.0,451,1,55.980000000000004,4,4,4,444,12,Platinum,1,green
15686.0,421,1,90.0,4,4,4,444,12,Platinum,1,green
15687.0,9,9,2993.1,1,1,1,111,3,Bronze,0,red
15688.0,419,1,190.57,4,4,4,444,12,Platinum,1,green
15689.0,120,3,521.03,3,3,3,333,9,Gold,3,yellow
15690.0,5,2,239.76,1,3,4,134,8,Silver,2,blue
15691.0,253,4,571.3,3,2,3,323,8,Silver,3,yellow
15692.0,29,1,191.04,2,4,4,244,10,Gold,2,blue
15693.0,660,1,37.5,4,4,4,444,12,Platinum,1,green
15694.0,1,24,10810.81,1,1,1,111,3,Bronze,0,red
15695.0,267,4,1131.04,3,2,2,322,7,Silver,3,yellow
15696.0,34,13,3906.57,2,1,1,211,4,Bronze,0,red
15697.0,690,1,246.75,4,4,4,444,12,Platinum,1,green
15698.0,625,1,46.2,4,4,4,444,12,Platinum,1,green
15699.0,18,1,309.65,1,4,4,144,9,Gold,2,blue
15700.0,173,2,696.68,3,3,3,333,9,Gold,1,green
15701.0,3,4,1542.14,1,2,2,122,5,Bronze,2,blue
15703.0,265,1,211.5,3,4,4,344,11,Platinum,1,green
15704.0,141,6,3817.96,3,2,1,321,6,Silver,3,yellow
15705.0,202,1,143.1,3,4,4,344,11,Platinum,1,green
15706.0,64,4,1060.56,2,2,2,222,6,Silver,3,yellow
15707.0,36,4,945.58,2,2,2,222,6,Silver,2,blue
15708.0,41,9,4378.72,2,1,1,211,4,Bronze,0,red
15709.0,284,2,327.85,3,3,4,334,10,Gold,1,green
15710.0,418,1,898.87,4,4,2,442,10,Gold,1,green
15711.0,557,2,420.25,4,3,3,433,10,Gold,1,green
15712.0,10,12,3472.4100000000003,1,1,1,111,3,Bronze,0,red
15713.0,144,4,1010.79,3,2,2,322,7,Silver,3,yellow
15714.0,12,5,784.8100000000001,1,2,3,123,6,Silver,2,blue
15715.0,556,5,658.02,4,2,3,423,9,Gold,3,yellow
15716.0,146,11,3056.81,3,1,1,311,5,Bronze,3,yellow
15717.0,235,5,607.0,3,2,3,323,8,Silver,3,yellow
15718.0,541,1,293.79,4,4,4,444,12,Platinum,1,green
15719.0,33,31,10223.06,2,1,1,211,4,Bronze,0,red
15720.0,25,2,741.92,1,3,3,133,7,Silver,2,blue
15721.0,12,1,507.08,1,4,3,143,8,Silver,2,blue
15722.0,36,11,5258.1,2,1,1,211,4,Bronze,0,red
15723.0,365,4,947.65,3,2,2,322,7,Silver,3,yellow
15724.0,202,3,310.85,3,3,4,334,10,Gold,1,green
15725.0,16,1,415.25,1,4,3,143,8,Silver,2,blue
15726.0,391,1,321.91,4,4,4,444,12,Platinum,1,green
15727.0,17,15,9445.51,1,1,1,111,3,Bronze,0,red
15728.0,380,2,544.6,3,3,3,333,9,Gold,1,green
15729.0,213,3,192.55,3,3,4,334,10,Gold,1,green
15730.0,66,5,1726.58,2,2,2,222,6,Silver,3,yellow
15731.0,554,1,125.3,4,4,4,444,12,Platinum,1,green
15732.0,213,10,1682.07,3,1,2,312,6,Silver,3,yellow
15733.0,283,1,162.3,3,4,4,344,11,Platinum,1,green
15734.0,115,4,2263.3,3,2,1,321,6,Silver,3,yellow
15735.0,422,1,327.68,4,4,4,444,12,Platinum,1,green
15736.0,436,2,1815.72,4,3,2,432,9,Gold,3,yellow
15737.0,15,8,1205.1200000000001,1,1,2,112,4,Bronze,2,blue
15738.0,19,41,13372.970000000001,1,1,1,111,3,Bronze,0,red
15739.0,67,1,449.12,2,4,3,243,9,Gold,2,blue
15740.0,50,1,154.88,2,4,4,244,10,Gold,1,green
15741.0,459,2,208.62,4,3,4,434,11,Platinum,1,green
15742.0,620,1,156.87,4,4,4,444,12,Platinum,1,green
15743.0,17,4,784.46,1,2,3,123,6,Silver,2,blue
15744.0,78,1,34.8,2,4,4,244,10,Gold,1,green
15745.0,20,4,1094.59,1,2,2,122,5,Bronze,2,blue
15746.0,135,1,196.88,3,4,4,344,11,Platinum,1,green
15747.0,13,9,2562.61,1,1,1,111,3,Bronze,0,red
15748.0,41,3,614.7600000000001,2,3,3,233,8,Silver,2,blue
15749.0,236,3,44534.3,3,3,1,331,7,Silver,3,yellow
15750.0,3,18,6797.191,1,1,1,111,3,Bronze,0,red
15751.0,461,11,1380.44,4,1,2,412,7,Silver,3,yellow
15752.0,40,9,4207.54,2,1,1,211,4,Bronze,0,red
15753.0,305,1,79.2,3,4,4,344,11,Platinum,1,green
15754.0,52,9,3037.61,2,1,1,211,4,Bronze,0,red
15755.0,11,17,5993.12,1,1,1,111,3,Bronze,0,red
15756.0,62,4,532.96,2,2,3,223,7,Silver,2,blue
15757.0,66,6,2940.36,2,2,1,221,5,Bronze,3,yellow
15758.0,25,1,205.25,1,4,4,144,9,Gold,2,blue
15759.0,219,7,830.9300000000001,3,2,3,323,8,Silver,3,yellow
15761.0,443,1,143.05,4,4,4,444,12,Platinum,1,green
15762.0,66,2,583.75,2,3,3,233,8,Silver,2,blue
15763.0,32,2,1086.92,2,3,2,232,7,Silver,2,blue
15764.0,89,8,4503.08,2,1,1,211,4,Bronze,3,yellow
15765.0,667,1,370.63,4,4,3,443,11,Platinum,1,green
15766.0,65,3,831.06,2,3,3,233,8,Silver,2,blue
15768.0,116,34,15601.09,3,1,1,311,5,Bronze,0,red
15769.0,8,46,88704.32,1,1,1,111,3,Bronze,0,red
15770.0,613,1,321.45,4,4,4,444,12,Platinum,1,green
15771.0,605,3,1006.54,4,3,2,432,9,Gold,3,yellow
15772.0,419,1,280.88,4,4,4,444,12,Platinum,1,green
15773.0,6,2,774.52,1,3,3,133,7,Silver,2,blue
15774.0,69,6,1329.94,2,2,2,222,6,Silver,3,yellow
15775.0,246,2,150.5,3,3,4,334,10,Gold,1,green
15776.0,134,1,241.62,3,4,4,344,11,Platinum,1,green
15777.0,242,7,1762.61,3,2,2,322,7,Silver,3,yellow
15778.0,432,1,307.95,4,4,4,444,12,Platinum,1,green
15779.0,464,2,124.08000000000001,4,3,4,434,11,Platinum,1,green
15780.0,184,3,475.28000000000003,3,3,3,333,9,Gold,1,green
15781.0,26,3,345.46,1,3,3,133,7,Silver,2,blue
15782.0,10,4,4014.1,1,2,1,121,4,Bronze,2,blue
15783.0,11,1,246.3,1,4,4,144,9,Gold,2,blue
15784.0,468,2,848.3299999999999,4,3,3,433,10,Gold,1,green
15785.0,33,16,5969.93,2,1,1,211,4,Bronze,0,red
15786.0,47,5,8514.82,2,2,1,221,5,Bronze,0,red
15787.0,27,3,948.05,2,3,2,232,7,Silver,2,blue
15788.0,509,1,221.82999999999998,4,4,4,444,12,Platinum,1,green
15789.0,359,6,1962.01,3,2,2,322,7,Silver,3,yellow
15790.0,11,1,220.85,1,4,4,144,9,Gold,2,blue
15791.0,44,5,3608.34,2,2,1,221,5,Bronze,3,yellow
15792.0,400,2,933.84,4,3,2,432,9,Gold,3,yellow
15793.0,15,8,2399.57,1,1,1,111,3,Bronze,0,red
15794.0,737,2,777.0,4,3,3,433,10,Gold,1,green
15795.0,150,8,1979.8700000000001,3,1,2,312,6,Silver,3,yellow
15796.0,2,17,5175.83,1,1,1,111,3,Bronze,0,red
15797.0,114,6,2821.08,3,2,1,321,6,Silver,3,yellow
15798.0,493,3,1535.37,4,3,2,432,9,Gold,3,yellow
15799.0,76,4,1424.29,2,2,2,222,6,Silver,3,yellow
15800.0,108,7,1242.58,3,2,2,322,7,Silver,3,yellow
15801.0,47,3,1063.95,2,3,2,232,7,Silver,2,blue
15802.0,143,1,451.42,3,4,3,343,10,Gold,1,green
15803.0,52,4,1929.66,2,2,2,222,6,Silver,3,yellow
15804.0,1,13,4206.39,1,1,1,111,3,Bronze,0,red
15805.0,24,30,10189.23,1,1,1,111,3,Bronze,0,red
15806.0,47,3,784.58,2,3,3,233,8,Silver,2,blue
15807.0,51,5,1817.52,2,2,2,222,6,Silver,3,yellow
15808.0,307,21,18409.93,3,1,1,311,5,Bronze,0,red
15809.0,37,7,1274.44,2,2,2,222,6,Silver,2,blue
15810.0,79,8,2999.04,2,1,1,211,4,Bronze,3,yellow
15811.0,23,7,3890.52,1,2,1,121,4,Bronze,0,red
15812.0,108,12,5201.47,3,1,1,311,5,Bronze,0,red
15813.0,208,2,1303.9099999999999,3,3,2,332,8,Silver,3,yellow
15814.0,17,6,2634.44,1,2,1,121,4,Bronze,0,red
15815.0,64,5,2100.6,2,2,2,222,6,Silver,3,yellow
15816.0,543,2,144.14999999999998,4,3,4,434,11,Platinum,1,green
15817.0,421,3,2766.4,4,3,1,431,8,Silver,3,yellow
15818.0,589,1,340.5,4,4,3,443,11,Platinum,1,green
15819.0,50,10,3934.79,2,1,1,211,4,Bronze,0,red
15820.0,320,1,206.98,3,4,4,344,11,Platinum,1,green
15821.0,45,2,570.96,2,3,3,233,8,Silver,2,blue
15822.0,4,6,1840.06,1,2,2,122,5,Bronze,2,blue
15823.0,373,3,3897.17,3,3,1,331,7,Silver,3,yellow
15824.0,454,2,890.94,4,3,2,432,9,Gold,1,green
15825.0,173,1,532.94,3,4,3,343,10,Gold,1,green
15826.0,57,4,2598.28,2,2,1,221,5,Bronze,3,yellow
15827.0,74,28,3794.07,2,1,1,211,4,Bronze,0,red
15828.0,376,1,1108.82,3,4,2,342,9,Gold,1,green
15829.0,100,2,636.14,3,3,3,333,9,Gold,2,blue
15830.0,38,1,576.0,2,4,3,243,9,Gold,2,blue
15831.0,59,3,801.76,2,3,3,233,8,Silver,2,blue
15832.0,255,1,836.79,3,4,3,343,10,Gold,1,green
15833.0,738,1,80.4,4,4,4,444,12,Platinum,1,green
15834.0,71,7,3772.9900000000002,2,2,1,221,5,Bronze,3,yellow
15835.0,45,4,954.09,2,2,2,222,6,Silver,2,blue
15836.0,51,1,137.37,2,4,4,244,10,Gold,1,green
15837.0,65,2,777.01,2,3,3,233,8,Silver,2,blue
15838.0,12,34,74163.0,1,1,1,111,3,Bronze,0,red
15839.0,34,3,1048.49,2,3,2,232,7,Silver,2,blue
15840.0,59,2,355.56,2,3,3,233,8,Silver,2,blue
15841.0,73,9,2742.41,2,1,1,211,4,Bronze,3,yellow
15842.0,394,2,548.8,4,3,3,433,10,Gold,1,green
15843.0,304,1,118.95000000000002,3,4,4,344,11,Platinum,1,green
15844.0,47,1,130.73999999999998,2,4,4,244,10,Gold,1,green
15845.0,18,11,4426.28,1,1,1,111,3,Bronze,0,red
15846.0,386,1,107.01,4,4,4,444,12,Platinum,1,green
15847.0,39,5,822.57,2,2,3,223,7,Silver,2,blue
15848.0,622,1,139.94,4,4,4,444,12,Platinum,1,green
15850.0,20,6,1058.72,1,2,2,122,5,Bronze,2,blue
15851.0,527,1,109.73,4,4,4,444,12,Platinum,1,green
15852.0,187,3,257.26,3,3,4,334,10,Gold,1,green
15853.0,52,1,110.8,2,4,4,244,10,Gold,1,green
15854.0,5,21,5583.81,1,1,1,111,3,Bronze,0,red
15855.0,137,6,1052.72,3,2,2,322,7,Silver,3,yellow
15856.0,5,52,34220.340000000004,1,1,1,111,3,Bronze,0,red
15857.0,19,2,570.48,1,3,3,133,7,Silver,2,blue
15858.0,16,13,3960.37,1,1,1,111,3,Bronze,0,red
15859.0,433,1,438.46,4,4,3,443,11,Platinum,1,green
15860.0,41,17,2505.21,2,1,1,211,4,Bronze,0,red
15861.0,13,12,4401.79,1,1,1,111,3,Bronze,0,red
15862.0,9,13,2928.29,1,1,1,111,3,Bronze,0,red
15863.0,26,5,358.7,1,2,3,123,6,Silver,2,blue
15864.0,23,7,2180.76,1,2,2,122,5,Bronze,0,red
15865.0,41,5,2248.92,2,2,1,221,5,Bronze,3,yellow
15866.0,102,1,230.53,3,4,4,344,11,Platinum,1,green
15867.0,6,31,9063.95,1,1,1,111,3,Bronze,0,red
15868.0,584,1,94.53,4,4,4,444,12,Platinum,1,green
15869.0,278,3,323.65999999999997,3,3,4,334,10,Gold,1,green
15870.0,33,4,862.61,2,2,2,222,6,Silver,2,blue
15871.0,438,1,33.099999999999994,4,4,4,444,12,Platinum,1,green
15872.0,15,4,795.68,1,2,3,123,6,Silver,2,blue
15873.0,500,4,313.91999999999996,4,2,4,424,10,Gold,1,green
15874.0,64,21,11284.76,2,1,1,211,4,Bronze,0,red
15875.0,647,1,111.72,4,4,4,444,12,Platinum,1,green
15876.0,410,2,1449.1399999999999,4,3,2,432,9,Gold,3,yellow
15877.0,2,2,493.28,1,3,3,133,7,Silver,2,blue
15878.0,562,2,330.77,4,3,4,434,11,Platinum,1,green
15879.0,405,4,1157.3,4,2,2,422,8,Silver,3,yellow
15880.0,370,1,686.5600000000001,3,4,3,343,10,Gold,1,green
15881.0,313,5,501.39000000000004,3,2,3,323,8,Silver,3,yellow
15882.0,199,8,1495.98,3,1,2,312,6,Silver,3,yellow
15883.0,3,2,396.48,1,3,3,133,7,Silver,2,blue
15884.0,433,2,249.70000000000002,4,3,4,434,11,Platinum,1,green
15885.0,93,15,1951.82,2,1,2,212,5,Bronze,3,yellow
15886.0,61,4,1052.8700000000001,2,2,2,222,6,Silver,3,yellow
15887.0,407,3,1027.15,4,3,2,432,9,Gold,3,yellow
15888.0,81,3,429.16,2,3,3,233,8,Silver,2,blue
15889.0,157,8,1806.28,3,1,2,312,6,Silver,3,yellow
15890.0,395,5,535.65,4,2,3,423,9,Gold,3,yellow
15891.0,227,1,524.52,3,4,3,343,10,Gold,1,green
15892.0,670,1,128.2,4,4,4,444,12,Platinum,1,green
15893.0,482,1,305.28000000000003,4,4,4,444,12,Platinum,1,green
15894.0,254,2,420.29,3,3,3,333,9,Gold,1,green
15895.0,150,1,179.17,3,4,4,344,11,Platinum,1,green
15897.0,195,2,222.05,3,3,4,334,10,Gold,1,green
15898.0,2,25,5596.31,1,1,1,111,3,Bronze,0,red
15899.0,369,1,112.5,3,4,4,344,11,Platinum,1,green
15900.0,24,4,900.4,1,2,2,122,5,Bronze,2,blue
15901.0,17,7,703.22,1,2,3,123,6,Silver,2,blue
15902.0,381,1,145.01,3,4,4,344,11,Platinum,1,green
15903.0,10,12,8939.84,1,1,1,111,3,Bronze,0,red
15904.0,9,1,164.68,1,4,4,144,9,Gold,2,blue
15905.0,544,1,114.69,4,4,4,444,12,Platinum,1,green
15906.0,20,10,2555.64,1,1,1,111,3,Bronze,0,red
15907.0,4,3,967.45,1,3,2,132,6,Silver,2,blue
15908.0,491,2,764.57,4,3,3,433,10,Gold,1,green
15909.0,174,1,191.94,3,4,4,344,11,Platinum,1,green
15910.0,1,15,2681.8,1,1,1,111,3,Bronze,0,red
15911.0,624,8,1702.34,4,1,2,412,7,Silver,3,yellow
15912.0,179,9,1074.7,3,1,2,312,6,Silver,3,yellow
15913.0,535,1,6.300000000000001,4,4,4,444,12,Platinum,1,green
15914.0,379,2,205.99,3,3,4,334,10,Gold,1,green
15915.0,402,1,429.21,4,4,3,443,11,Platinum,1,green
15916.0,17,13,3427.17,1,1,1,111,3,Bronze,0,red
15917.0,248,5,560.63,3,2,3,323,8,Silver,3,yellow
15918.0,191,3,582.88,3,3,3,333,9,Gold,3,yellow
15919.0,20,2,910.61,1,3,2,132,6,Silver,2,blue
15920.0,155,9,571.64,3,1,3,313,7,Silver,3,yellow
15921.0,173,4,802.11,3,2,3,323,8,Silver,3,yellow
15922.0,374,1,739.0,3,4,3,343,10,Gold,1,green
15923.0,373,1,254.16,3,4,4,344,11,Platinum,1,green
15924.0,732,1,102.82,4,4,4,444,12,Platinum,1,green
15925.0,195,1,207.15,3,4,4,344,11,Platinum,1,green
15926.0,543,1,134.44,4,4,4,444,12,Platinum,1,green
15927.0,648,1,123.39,4,4,4,444,12,Platinum,1,green
15928.0,657,1,293.53,4,4,4,444,12,Platinum,1,green
15929.0,645,1,594.0,4,4,3,443,11,Platinum,1,green
15930.0,68,1,426.63,2,4,3,243,9,Gold,2,blue
15931.0,429,1,239.9,4,4,4,444,12,Platinum,1,green
15932.0,5,8,2495.87,1,1,1,111,3,Bronze,0,red
15933.0,22,3,1107.46,1,3,2,132,6,Silver,2,blue
15934.0,418,2,2190.66,4,3,2,432,9,Gold,3,yellow
15935.0,240,2,416.86,3,3,3,333,9,Gold,1,green
15936.0,380,2,282.79,3,3,4,334,10,Gold,1,green
15937.0,65,1,145.35,2,4,4,244,10,Gold,1,green
15938.0,113,9,734.81,3,1,3,313,7,Silver,3,yellow
15939.0,90,16,9060.39,2,1,1,211,4,Bronze,0,red
15940.0,312,1,35.8,3,4,4,344,11,Platinum,1,green
15941.0,638,1,405.0,4,4,3,443,11,Platinum,1,green
15942.0,134,1,337.44,3,4,3,343,10,Gold,1,green
15943.0,650,2,271.28999999999996,4,3,4,434,11,Platinum,1,green
15944.0,277,4,2164.24,3,2,2,322,7,Silver,3,yellow
15945.0,366,4,827.27,3,2,3,323,8,Silver,3,yellow
15946.0,503,3,2304.18,4,3,1,431,8,Silver,3,yellow
15947.0,83,1,1708.24,2,4,2,242,8,Silver,2,blue
15948.0,9,3,1509.0900000000001,1,3,2,132,6,Silver,2,blue
15949.0,17,2,364.72,1,3,3,133,7,Silver,2,blue
15950.0,32,10,7180.71,2,1,1,211,4,Bronze,0,red
15951.0,9,3,1013.17,1,3,2,132,6,Silver,2,blue
15952.0,34,4,806.57,2,2,3,223,7,Silver,2,blue
15953.0,16,18,3669.5499999999997,1,1,1,111,3,Bronze,0,red
15954.0,590,1,190.75,4,4,4,444,12,Platinum,1,green
15955.0,25,22,8658.36,1,1,1,111,3,Bronze,0,red
15956.0,552,2,617.6,4,3,3,433,10,Gold,1,green
15957.0,32,3,930.1,2,3,2,232,7,Silver,2,blue
15958.0,75,4,492.99,2,2,3,223,7,Silver,2,blue
15959.0,683,3,579.49,4,3,3,433,10,Gold,1,green
15960.0,375,4,410.95,3,2,3,323,8,Silver,1,green
15961.0,380,1,451.28999999999996,3,4,3,343,10,Gold,1,green
15962.0,450,1,295.83,4,4,4,444,12,Platinum,1,green
15963.0,20,2,470.76,1,3,3,133,7,Silver,2,blue
15964.0,664,1,272.96000000000004,4,4,4,444,12,Platinum,1,green
15965.0,18,13,3013.09,1,1,1,111,3,Bronze,0,red
15966.0,451,1,426.53000000000003,4,4,3,443,11,Platinum,1,green
15967.0,24,12,3041.6,1,1,1,111,3,Bronze,0,red
15968.0,389,1,418.05,4,4,3,443,11,Platinum,1,green
15969.0,3,5,1127.05,1,2,2,122,5,Bronze,2,blue
15970.0,304,2,1017.32,3,3,2,332,8,Silver,3,yellow
15971.0,18,18,5902.83,1,1,1,111,3,Bronze,0,red
15972.0,457,5,1810.27,4,2,2,422,8,Silver,3,yellow
15973.0,367,3,988.44,3,3,2,332,8,Silver,3,yellow
15974.0,40,7,3442.15,2,2,1,221,5,Bronze,0,red
15975.0,85,1,371.01,2,4,3,243,9,Gold,1,green
15976.0,166,6,1746.6399999999999,3,2,2,322,7,Silver,3,yellow
15977.0,18,2,1054.73,1,3,2,132,6,Silver,2,blue
15978.0,78,3,3279.42,2,3,1,231,6,Silver,3,yellow
15979.0,603,1,329.22,4,4,4,444,12,Platinum,1,green
15980.0,89,7,6593.68,2,2,1,221,5,Bronze,3,yellow
15981.0,25,21,9362.77,1,1,1,111,3,Bronze,0,red
15982.0,606,1,324.51,4,4,4,444,12,Platinum,1,green
15983.0,23,8,3958.8199999999997,1,1,1,111,3,Bronze,0,red
15984.0,3,30,8759.32,1,1,1,111,3,Bronze,0,red
15985.0,124,7,2715.28,3,2,1,321,6,Silver,3,yellow
15986.0,31,2,354.42,2,3,3,233,8,Silver,2,blue
15987.0,13,8,1682.13,1,1,2,112,4,Bronze,0,red
15988.0,20,3,770.09,1,3,3,133,7,Silver,2,blue
15989.0,376,2,372.51,3,3,3,333,9,Gold,1,green
15990.0,45,7,2010.05,2,2,2,222,6,Silver,3,yellow
15991.0,535,1,150.55,4,4,4,444,12,Platinum,1,green
15992.0,4,3,896.6,1,3,2,132,6,Silver,2,blue
15993.0,9,7,2797.57,1,2,1,121,4,Bronze,0,red
15994.0,55,3,1202.18,2,3,2,232,7,Silver,2,blue
15995.0,415,1,696.19,4,4,3,443,11,Platinum,1,green
15996.0,89,7,1686.9,2,2,2,222,6,Silver,3,yellow
15998.0,37,16,8308.34,2,1,1,211,4,Bronze,0,red
15999.0,736,1,20.4,4,4,4,444,12,Platinum,1,green
16000.0,3,3,12393.7,1,3,1,131,5,Bronze,0,red
16001.0,382,1,583.39,3,4,3,343,10,Gold,1,green
16002.0,626,1,169.21,4,4,4,444,12,Platinum,1,green
16003.0,30,10,5613.83,2,1,1,211,4,Bronze,0,red
16004.0,475,5,2146.39,4,2,2,422,8,Silver,3,yellow
16005.0,13,10,2436.22,1,1,1,111,3,Bronze,0,red
16006.0,212,2,347.17,3,3,3,333,9,Gold,1,green
16007.0,48,7,3075.14,2,2,1,221,5,Bronze,3,yellow
16008.0,24,15,5384.13,1,1,1,111,3,Bronze,0,red
16009.0,23,4,992.71,1,2,2,122,5,Bronze,2,blue
16010.0,246,11,1724.06,3,1,2,312,6,Silver,3,yellow
16011.0,9,29,5880.46,1,1,1,111,3,Bronze,0,red
16012.0,36,5,2989.79,2,2,1,221,5,Bronze,3,yellow
16013.0,4,84,57446.44,1,1,1,111,3,Bronze,0,red
16014.0,38,5,1130.27,2,2,2,222,6,Silver,2,blue
16015.0,4,3,705.39,1,3,3,133,7,Silver,2,blue
16016.0,4,11,2533.94,1,1,1,111,3,Bronze,0,red
